회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
풍강,제44기(전기),성도회계법인,적정,한국채택국제회계기준에 따라 중요성의 관점에서 공정하게 표시하고 있습니다.,,
풍강,제43기(전전기),성도회계법인,적정,한국채택국제회계기준에 따라 중요성의 관점에서 공정하게 표시하고 있습니다.,,
풍국주정,제67기(당기),삼덕회계법인,적정,-,,
풍국주정,제66기(전기),삼덕회계법인,적정,-,,
풍국주정,제65기(전전기),삼덕회계법인,적정,-,,
풍림산업,제66기,오성,적정,-,,"우리는 별첨된 풍림산업 주식회사(이하 ""회사"")의 재무제표를 감사하였습니다. 해당 재무제표는 2019년 12월 31일 현재의 재무상태표, 동일로 종료되는 보고기간의 손익계산서, 자본변동표, 현금흐름표 그리고 유의적인 회계정책의 요약을 포함한 재무제표의 주석으로 구성되어 있습니다.

우리의 의견으로는 별첨된 회사의 재무제표는 회사의 2019년 12월 31일 현재의 재무상태와 동일로 종료되는 보고기간의 재무성과 및 현금흐름을 일반기업회계기준에 따라, 중요성의 관점에서 공정하게 표시하고 있습니다."
풍림산업,"제65기
(전기)",신우,적합,-,,"우리는 별첨된 풍림산업 주식회사(이하 ""회사"")의 재무제표를 감사하였습니다. 해당 재무제표는 2018년 12월 31일 현재의 재무상태표, 동일로종료되는 보고기간의 손익계산서, 자본변동표, 현금흐름표 그리고 유의적인 회계정책의 요약을 포함한 재무제표의 주석으로 구성되어 있습니다.

우리의 의견으로는 별첨된 회사의 재무제표는 회사의 2018년 12월 31일 현재의 재무상태와 동일로 종료되는 보고기간의 재무성과 및 현금흐름을 일반기업회계기준에 따라, 중요성의 관점에서 공정하게 표시하고 있습니다."
풍림산업,"제64기
(전전기)",인덕,의견거절,-,"의견거절
우리는 의견거절근거문단에서 기술된 사항의 유의성으로 인하여 감사의견의 근거가 되는 충분하고 적합한 감사증거를 입수할 수 없었습니다. 따라서 우리는 회사의 재무제표에 대하여 의견을 표명하지 않습니다.","의견거절 근거회사의 재무제표는 회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로 회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 재무제표에 대한 주석 27에서 설명하고있는 바와 같이 회사는 2017년 12월 31일로 종료되는 회계연도에 영업손실이 9,473백만원이며 당기순손실이 37,906백만원입니다. 그리고 동일자 현재로 유동부채가 유동자산을 79,824백만원 초과하고 있으며 총부채가 총자산을 76,850백만원 초과 하고 있습니다. 또한, 회사는 영업환경의 악화 및 아이원리조트 분양률 부진에 따른 유동성위기로 2018년 2월 6일자로 서울지방법원에 채무자회생및파산에관한법률에 따른 회생절차 개시를 신청하였으며, 2018년 2월 27일에 회생절차개시 결정을 받아 감사보고서일 현재는 조사위원의 조사보고서가 작성중입니다. 이러한 상황은 회사의계속기업으로서의 존속능력에 유의적 의문을 제기하고 있으며, 계속기업으로서 존속할지 여부는 주석 27에서 설명하고 있는 바와 같이, 관계인집회 및 회생계획안에 대한 법원의 인가여부와 회사의 향후 자금조달계획, 경영개선계획 등 자구계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산의 손상평가, 채무의 유동성 분류, 우발채무 등 금융거래를 포함한 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로추정할 수 있는 감사증거를 확보할 수 없었습니다.회사는 회생절차진행 중에 있으며, 감사보고서일 현재 회사의 채권과 채무가 확정되지 아니하였습니다. 우리는 회사의 재무상태표에 계상된 2017년 12월 31일 현재의 자산 236,540백만원, 부채 313,390백만원에 대하여 대체적인 방법에 의해서도 이를 확인하거나 검증할 수 없었습니다. 이와 같은 사항들의 결과, 우리는 기록되었거나 기록되지 아니한 자산과 부채 그리고 손익계산서, 자본변동표와 현금흐름표 및 주석의 구성요소에 관하여 수정이 필요한 사항이 발견되었을 것인지 여부를 결정할 수 없었습니다. "
풍산,제12기(당기),한영회계법인,적정,-,없음,"미착원료의 실재성, 신동사업부문의 재고자산 평가"
풍산,제11기(전기),한영회계법인,적정,-,없음,
풍산,제10기(전전기),한영회계법인,적정,-,없음,
풍산홀딩스,제51기(당기),한영회계법인,적정,-,,특수관계자와의 거래 공시
풍산홀딩스,제50기(전기),한영회계법인,적정,-,,
풍산홀딩스,제49기(전전기),한영회계법인,적정,-,,
퓨전,제19기(당기),안세회계법인,의견거절,-,,우리는 별첨된 회사의 연결재무제표에 대하여 의견을 표명하지 않습니다. 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 연결재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다
퓨전,제18기(전기),안세회계법인,적정,-,,"*한국채택 국제회계기준에 따라 중요성의 관점에서 적정하게 표시하고 있음
*계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함
(감사의견과 관련 없는 불확실성 기재)"
퓨전,제17기(전전기),안세회계법인,적정,-,,한국채택 국제회계기준에 따라 중요성의 관점에서 적정하게 표시하고 있음
퓨젠바이오,제 4기(당기),진회계법인,적정의견,-,,
퓨젠바이오,제 3기(전기),진회계법인,적정의견,-,,
퓨젠바이오,제 2(전전기),진회계법인,적정의견,-,,
퓨쳐켐,제19기(당기),삼화회계법인,적정,-,,
퓨쳐켐,제18기(전기),신정회계법인,적정,-,,
퓨쳐켐,제17기(전전기),삼화회계법인,적정,-,,
프럼파스트,제28기(당기),신우회계법인,적정,-,해당사항 없음,
프럼파스트,제27기(전기),신우회계법인,적정,-,해당사항 없음,
프럼파스트,제26기(전전기),신우회계법인,적정,-,해당사항 없음,
프레스티지바이오로직스,제5기(당기),삼정회계법인,적정,-,,
프레스티지바이오로직스,제4기(전기),신한회계법인,적정,-,,
프레스티지바이오로직스,제3기(전전기),신한회계법인,적정,-,,
프로스테믹스,제 6 기(당기),회계법인리안,적정,-,해댕사항 없음,
프로스테믹스,제 5 기(전기),삼일회계법인,적정,-,해당사항 없음,
프로스테믹스,제 4 기(전전기),삼일회계법인,적정,-,해당사항 없음,
프로이천,제1기(당기),이촌회계법인,적정의견,-,,
프로이천,제1기(설립시점),이촌회계법인,적정의견,-,"회사는 2019년 3월 20일자로 무보증 사모 전환사채 1,260,000천원을 발행하였습니다. ",
프로이천,-,-,,-,,
프로테옴텍,제20기(당기),삼일회계법인,적정,-,,
프로테옴텍,제19기(전기),한울회계법인,적정,-,,
프로테옴텍,제18기(전전기),한울회계법인,적정,-,,
프로텍,제23기(당기),지암회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 감사보고서 이용자는 주석 30에 주의를 기울여야 할 필요가 있습니다. 주석 30에 기술하고 있는 바와 같이 연결기업은 특수관계자 거래 및 특수관계자로부터 제공받은 지급보증내역 등을 주석에 추가하여 2019년 12월 31일로 종료되는 보고기간의 연결재무제표를 재작성하였습니다. 이러한 수정사항으로 인하여 2019년 12월 31일 현재의 연결재무상태표, 동일로 종료되는 보고기간의 연결포괄손익계산서, 연결자본변동표, 연결현금흐름표에 미치는 영향은 없습니다.",재고자산의 실재성 및 평가
프로텍,제22기(전기),지암회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 감사보고서 이용자는 주석 29에 주의를 기울여야 할 필요가 있습니다. 주석 29에 기술하고 있는 바와 같이 연결기업은 특수관계자 거래 및 특수관계자로부터 제공받은 지급보증내역 등을 주석에 추가하여 2018년 12월 31일로 종료되는 보고기간의 연결재무제표를 재작성하였습니다. 이러한 수정사항으로 인하여 2018년 12월 31일 현재의 연결재무상태표, 동일로 종료되는 보고기간의 연결포괄손익계산서, 연결자본변동표, 연결현금흐름표에 미치는 영향은 없습니다.",
프로텍,제21기(전전기),지암회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 감사보고서 이용자는 주석 29에 주의를 기울여야 할 필요가 있습니다. 주석 29에 기술하고 있는 바와 같이 연결기업은 특수관계자 거래 및 특수관계자로부터 제공받은 지급보증내역 등을 주석에 추가하여 2017년 12월 31일로 종료되는 보고기간의 연결재무제표를 재작성하였습니다. 이러한 수정사항으로 인하여 2017년 12월 31일 현재의 연결재무상태표, 동일로 종료되는 보고기간의 연결포괄손익계산서, 연결자본변동표, 연결현금흐름표에 미치는 영향은 없습니다.",
프리닉스,제15기(당기),삼일회계법인,적정,-,"보고기간 후에 발생한 소송사건 및 한국채택국제회계기준 도입 등에 대한 감사인의 강조사항, 기타사항 참조",해당사항없음
프리닉스,제14기(전기),위드회계법인,적정,-,,해당사항없음
프리닉스,제13기(전전기),다산회계법인,한정,-,2016년 재고실사 미확인,해당사항없음
프리엠스,제30기,정진회계법인,적정,-,중요성의 관점에서 적정하게 표시하고 있음,
프리엠스,제29기,정진회계법인,적정,-,중요성의 관점에서 적정하게 표시하고 있음,
프리엠스,제28기,정진회계법인,적정,-,중요성의 관점에서 적정하게 표시하고 있음,
프리젠,제20기(당기),대영회계법인,적정,-,특수관계자와의 매출과 매입거래 등 (주1),
프리젠,제19기(전기),오늘회계법인,적정,-,,
프리젠,제18기(전전기),인성회계법인,적정,-,,
플래스크,제22기(당기),대주회계법인,적정,-,,투입법에 따른 수익인식
플래스크,제21기(전기),대주회계법인,적정,-,,
플래스크,제20기(전전기),대주회계법인,적정,-,,
플랜티넷,제20기(2019년),한울회계법인,적정,-,,
플랜티넷,제19기(2018년),한울회계법인,적정,-,,
플랜티넷,제18기(2017년),한울회계법인,적정,-,,
플럼라인생명과학,제6기(당기),우리회계법인,적정,-,재무제표에 대한 주석 23,
플럼라인생명과학,제5기(전기),신화회계법인,적정,-,재무제표에 대한 주석 24,
플럼라인생명과학,제4기(전전기),한영회계법인,적정,-,재무제표에 대한 주석 25,
플레이그램,제46기(당기),삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
플레이그램,제45기(전기),삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
플레이그램,제44기(전전기),삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
플레이디,제10기(당기),한영회계법인,적정,-,,
플레이디,제9기(전기),안진회계법인,적정,-,,
플레이디,제8기(전전기),한영회계법인,적정,-,,
플레이위드,제36기(당기),한울회계법인,적정,-,,
플레이위드,제35기(전기),한울회계법인,적정,-,,
플레이위드,제34기(전전기),한울회계법인,적정,-,,
플리토,2019년 (당기),회계법인 정연,적정의견,-,,
플리토,2018년 (전기),대주회계법인,적정의견,-,,
플리토,2017년 (전전기),대주회계법인,적정의견,-,,
피노텍,제12기(당기),이정지율회계법인,적정,-,,
피노텍,제11기(전기),대현회계법인,적정,-,,
피노텍,제10기(전전기),삼영회계법인,적정,-,,
피델릭스,제30기(당기),대성삼경회계법인,적정,-,,재고자산 및 개발비 평가의 적정성
피델릭스,제29기(전기),대성삼경회계법인,적정,-,,
피델릭스,제28기(전전기),대성삼경회계법인,적정,-,,
피씨디렉트,제22기(당기),위드회계법인,적정,-,해당사항 없음,해당사항 없음
